Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_05_21,https://www.bbc.com/japanese,ja,エボラ出血熱、当初予想より急速に拡大か　WHO専門家が警告,"Ebola hemorrhagic fever may spread faster than initially expected, WHO experts warn",-1.0,negative,[]
2026_05_21,https://www.bbc.com/japanese,ja,タイ、ビザなし滞在期間を60日から30日へ短縮　日本・イギリスなど93カ国対象,Thailand shortens visa-free stay period from 60 to 30 days for 93 countries including Japan and the UK,0.0,neutral,"[('Thailand', 'GPE'), ('60 to 30 days', 'DATE'), ('93', 'CARDINAL'), ('Japan', 'GPE'), ('UK', 'GPE')]"
2026_05_21,https://www.bbc.com/japanese,ja,プーチン氏が訪中、習氏と会談　双方の関係は「かつてないほど高いレベル」と強調,"Mr. Putin visits China and meets with Mr. Xi, emphasizing that relations between the two sides are ""at an unprecedented level""",0.0,neutral,"[('Putin', 'PERSON'), ('China', 'GPE'), ('Xi', 'PERSON'), ('two', 'CARDINAL')]"
2026_05_21,https://www.bbc.com/swahili,sw,"Moja kwa moja,Trump: Mazungumzo na Iran yako katika hatua za mwisho, tutawashambulia iwapo hawataafikia makubaliano","Directly, Trump: Negotiations with Iran are in the final stages, we will attack them if they do not reach an agreement",0.0,neutral,"[('Iran', 'GPE')]"
2026_05_21,https://www.bbc.com/swahili,sw,DR Congo yafunga kambi ya mazoezi ya Kombe la Dunia kufuatia mlipuko wa Ebola,DR Congo closes the World Cup training camp following the Ebola outbreak,1.0,positive,"[('DR Congo', 'ORG'), ('the World Cup', 'EVENT')]"
2026_05_21,https://www.bbc.com/swahili,sw,Kwanini tunaweza kusema mimea ina uwezo wa 'kuona'?,Why can we say that plants have the ability to 'see'?,0.0,neutral,[]
2026_05_21,https://www.bbc.com/swahili,sw,Nchi hizi 5 Afrika mafuta huuzwa kwa bei ya 'chapati',These 5 countries in Africa oil is sold at the price of 'pancakes',0.0,neutral,"[('5', 'CARDINAL'), ('Africa', 'LOC')]"
2026_05_21,https://www.bbc.com/swahili,sw,Ni nani anayelinda meli eneo la Ghuba na Bahari ya Shamu?,Who guards the ships in the Gulf and the Red Sea?,0.0,neutral,"[('Gulf', 'LOC'), ('the Red Sea', 'LOC')]"
2026_05_21,https://www.bbc.com/swahili,sw,"Chanjo ya Ebola huenda ikachukua miezi tisa, WHO yaonya","An Ebola vaccine may take nine months, WHO warns",-1.0,negative,"[('nine months', 'DATE')]"
2026_05_21,https://www.bbc.com/swahili,sw,"Trump asema hana haraka kufanya makubaliano na Iran, ataka Mlango wa Hormuz ufunguliwe","Trump says he is in no hurry to make an agreement with Iran, he wants the Strait of Hormuz to be opened",1.0,positive,"[('Trump', 'PERSON'), ('Iran', 'GPE'), ('the Strait of Hormuz', 'LOC')]"
2026_05_21,https://www.bbc.com/swahili,sw,Kwa nini ndege ndogo zisizo na rubani za Hezbollah zimekuwa tatizo kwa Israel?,Why have Hezbollah's small drones become a problem for Israel?,0.0,neutral,"[('Hezbollah', 'ORG'), ('Israel', 'GPE')]"
2026_05_21,https://www.bbc.com/swahili,sw,'Ebola imetutesa': Hofu yatanda mashariki mwa DR Congo huku virusi hatari vikienea,'Ebola has afflicted us': Fear spreads in eastern DR Congo as the deadly virus spreads,0.0,neutral,"[('DR Congo', 'ORG')]"
2026_05_21,https://www.bbc.com/swahili,sw,"Je, historia inaweza kuandikwa upya? Guardiola, Man City na mashtaka 115","Can history be rewritten? Guardiola, Man City and 115 charges",0.0,neutral,"[('Man City', 'GPE'), ('115', 'CARDINAL')]"
