Scrape_Date,Source_URL,Source_Language_Code,Original_Headline,Translated_Headline,Polarity,Sentiment_Label,Entities_Raw
2026_05_24,https://www.bbc.com/russian,ru,"LIVELive,Война в Украине: Россия ударила по Украине ракетами «Орешник», «Кинжал» и «Циркон», в Киеве масштабные разрушения, двое погибших и десятки раненых","LIVELive,War in Ukraine: Russia hit Ukraine with Oreshnik, Kinzhal and Zircon missiles, large-scale destruction in Kyiv, two dead and dozens wounded",-1.0,negative,"[('War', 'GPE'), ('Ukraine', 'GPE'), ('Russia', 'GPE'), ('Ukraine', 'GPE'), ('Oreshnik', 'GPE'), ('Kinzhal', 'ORG'), ('Zircon', 'ORG'), ('Kyiv', 'GPE'), ('two', 'CARDINAL'), ('dozens', 'CARDINAL')]"
2026_05_24,https://www.bbc.com/russian,ru,"Секретная служба США застрелила человека, открывшего стрельбу у Белого Дома — всего через месяц после перестрелки на ужине корреспондентов","The US Secret Service shot and killed a man who opened fire outside the White House, just a month after the Correspondents' Dinner shooting.",-1.0,negative,"[('The US Secret Service', 'ORG'), ('the White House', 'FAC'), ('just a month', 'DATE')]"
2026_05_24,https://www.bbc.com/russian,ru,Александр Усик победил «короля кикбоксинга» Рико Верховена,Alexander Usyk defeated the “king of kickboxing” Rico Verhoeven,0.0,neutral,"[('Alexander Usyk', 'PERSON'), ('Rico Verhoeven', 'WORK_OF_ART')]"
2026_05_24,https://www.bbc.com/russian,ru,От Мьянмы до Венесуэлы: как люди сопротивляются интернет-блокировкам,From Myanmar to Venezuela: how people resist internet blocking,0.0,neutral,"[('Myanmar', 'GPE'), ('Venezuela', 'GPE')]"
2026_05_24,https://www.bbc.com/russian,ru,"«Господин президент РФ, закончите эту бойню», — Андрей Звягинцев получил Гран-при Каннского кинофестиваля","“Mr. President of the Russian Federation, end this massacre,” Andrei Zvyagintsev received the Grand Prix at the Cannes Film Festival",0.0,neutral,"[('the Russian Federation', 'GPE'), ('Andrei Zvyagintsev', 'PERSON'), ('the Grand Prix', 'FAC'), ('the Cannes Film Festival', 'FAC')]"
2026_05_24,https://www.bbc.com/russian,ru,"Трамп заявил, что соглашение с Ираном почти достигнуто и включает открытие Ормузского пролива",Trump said an agreement with Iran was almost reached and included the opening of the Strait of Hormuz.,1.0,positive,"[('Trump', 'ORG'), ('Iran', 'GPE'), ('the Strait of Hormuz', 'LOC')]"
2026_05_24,https://www.bbc.com/russian,ru,Голод или жадность: сколько еды класть себе в тарелку?,Hunger or greed: how much food should you put on your plate?,0.0,neutral,[]
2026_05_24,https://www.bbc.com/russian,ru,"Участницы британского реалити-шоу «Женаты с первого взгляда»  заявили, что их насиловали экранные мужья",Participants in the British reality show Married at First Sight said they were raped by their on-screen husbands,0.0,neutral,"[('British', 'NORP')]"
2026_05_24,https://www.bbc.com/russian,ru,Около 90 рабочих погибли при взрыве на угольной шахте в Китае,About 90 workers died in a coal mine explosion in China,0.0,neutral,"[('About 90', 'CARDINAL'), ('China', 'GPE')]"
2026_05_24,https://www.bbc.com/japanese,ja,トランプ氏、ポーランドに米兵追加配備すると発表　NATO会合の最中に,Trump announces deployment of additional US troops to Poland during NATO meeting,0.0,neutral,"[('Trump', 'ORG'), ('US', 'GPE'), ('Poland', 'GPE'), ('NATO', 'ORG')]"
2026_05_24,https://www.bbc.com/japanese,ja,エボラ出血熱のリスク、WHOが「非常に高い」に引き上げ　コンゴ民主共和国について,WHO raises Ebola risk to 'very high' for Democratic Republic of Congo,0.0,neutral,"[('Democratic Republic of Congo', 'GPE')]"
2026_05_24,https://www.bbc.com/japanese,ja,プーチン氏、ウクライナが学生寮を攻撃と非難　報復誓う,"Putin accuses Ukraine of attacking student dormitory, vows retaliation",-1.0,negative,"[('Putin', 'PERSON'), ('Ukraine', 'GPE')]"
2026_05_24,https://www.bbc.com/japanese,ja,ギャバード米国家情報長官、6月末に辞任へ　夫のがんが判明と,US Director of National Intelligence Gabbard to resign at the end of June after her husband was diagnosed with cancer,0.0,neutral,"[('US', 'GPE'), ('National Intelligence Gabbard', 'ORG'), ('the end of June', 'DATE')]"
2026_05_24,https://www.bbc.com/japanese,ja,米深夜番組「ザ・レイト・ショー」が終了　最後のゲストはマッカートニー氏,"US late-night show ""The Late Show"" ends with McCartney as the final guest",0.0,neutral,"[('US', 'GPE'), ('late-night', 'TIME'), ('The Late Show', 'WORK_OF_ART'), ('McCartney', 'PERSON')]"
2026_05_24,https://www.bbc.com/japanese,ja,【解説】 アメリカのカストロ元議長起訴、キューバで何が起こり得るのか,[Commentary] What could happen in Cuba after the indictment of former US President Castro?,0.0,neutral,"[('Cuba', 'GPE'), ('US', 'GPE'), ('Castro', 'PERSON')]"
2026_05_24,https://www.bbc.com/japanese,ja,ロシアと中国、キューバ元指導者を起訴した米国を非難　米長官はキューバは「安全保障上の脅威」,"Russia, China criticize US for indicting former Cuban leader; US Secretary of State calls Cuba a 'security threat'",-1.0,negative,"[('Russia', 'GPE'), ('China', 'GPE'), ('US', 'GPE'), ('Cuban', 'NORP'), ('US', 'GPE'), ('State', 'ORG'), ('Cuba', 'GPE')]"
2026_05_24,https://www.bbc.com/japanese,ja,アメリカ、台湾への武器売却を一時停止　イランとの戦争が理由と,US suspends arms sales to Taiwan due to war with Iran,-1.0,negative,"[('US', 'GPE'), ('Taiwan', 'GPE'), ('Iran', 'GPE')]"
2026_05_24,https://www.bbc.com/japanese,ja,トイレ・更衣室は生物学的性別に基づく利用を、ジェンダー中立空間の必要性も明記　英平等委が新指針,"British Equality Commission's new guidelines specify that toilets and changing rooms should be used based on biological sex, and that gender-neutral spaces are required.",0.0,neutral,"[(""British Equality Commission's"", 'ORG')]"
2026_05_24,https://www.bbc.com/japanese,ja,「ノーの意味はノー」　グリーンランド住民、新しい米領事館前でトランプ氏に抗議,'No means no': Greenlanders protest against Trump in front of new US consulate,0.0,neutral,"[('Trump', 'ORG'), ('US', 'GPE')]"
2026_05_24,https://www.bbc.com/swahili,sw,"Moja kwa moja,Makubaliano ya kumaliza vita vya Iran 'yamejadiliwa kwa kiasi kikubwa' - Trump","Directly, The agreement to end the war with Iran has been 'substantially negotiated' - Trump",0.0,neutral,"[('Iran', 'GPE')]"
2026_05_24,https://www.bbc.com/swahili,sw,"'Nilinusurika mashambulizi ya makombora Hormuz, lakini rafiki yangu hajapatikana'","'I survived the missile attacks in Hormuz, but my friend has not been found'",-1.0,negative,"[('Hormuz', 'PERSON')]"
2026_05_24,https://www.bbc.com/swahili,sw,"Je, kutakuwa na uvamizi wa Marekani?: Hatima ya Cuba ni nini baada ya mashtaka dhidi ya Raúl Castro",Will there be a US invasion?: What is the fate of Cuba after the impeachment against Raúl Castro?,0.0,neutral,"[('US', 'GPE'), ('Cuba', 'GPE'), ('Raúl Castro', 'PERSON')]"
2026_05_24,https://www.bbc.com/swahili,sw,Ebola: Uganda yathibitisha maambukizi mapya 3,Ebola: Uganda confirms 3 new infections,0.0,neutral,"[('Uganda', 'GPE'), ('3', 'CARDINAL')]"
2026_05_24,https://www.bbc.com/swahili,sw,Video za mitandao ya kijamii kuhusu usalama wa chakula India zilivyoibua hofu,Social media videos about food safety in India have sparked panic,0.0,neutral,"[('India', 'GPE')]"
2026_05_24,https://www.bbc.com/swahili,sw,Nadharia tatu kuhusu uwezekano wa kutokea mwisho wa dunia,Three theories about the possibility of the end of the world,0.0,neutral,"[('Three', 'CARDINAL')]"
2026_05_24,https://www.bbc.com/swahili,sw,Hadithi ya msichana aliyebakwa na sheikh aliyekuwa 'akimtibu',The story of a girl who was raped by a sheikh who was 'treating' her,0.0,neutral,[]
2026_05_24,https://www.bbc.com/swahili,sw,Marekani yamuwekea vikwazo Mafwele kwa madai ya 'kuwatesa' wanaharakati wa haki za binadamu,The United States has imposed sanctions on Mafele for allegedly 'torturing' human rights activists,0.0,neutral,"[('The United States', 'GPE'), ('Mafele', 'PERSON')]"
2026_05_24,https://www.bbc.com/swahili,sw,Masuala yanayokwaza mazungumzo kati ya Marekani na Iran,Issues hindering negotiations between the United States and Iran,0.0,neutral,"[('the United States', 'GPE'), ('Iran', 'GPE')]"
2026_05_24,https://www.bbc.com/swahili,sw,"Marekani imepata hasara kiasi gani katika vita vya Iran, kuanzia ndege za kivita hadi droni?","How much has the US lost in the Iran war, from warplanes to drones?",-1.0,negative,"[('US', 'GPE'), ('the Iran war', 'EVENT')]"
